SCHOOL_TYPE,SPORT_CODE,NCAA_DIVISION,NCAA_SUBDIVISION,NCAA_CONFERENCE,FOURYEAR_ATHLETES,FOURYEAR_ELIGIBILITY,FOURYEAR_RETENTION
0.0,1.0,1.0,3.0,Southern Conference,95.0,0.9833,0.9486
0.0,2.0,1.0,3.0,Southern Conference,52.0,0.9697,0.9072
0.0,3.0,1.0,3.0,Southern Conference,29.0,0.9825,1.0
0.0,6.0,1.0,3.0,Southern Conference,23.0,1.0,0.9756
0.0,11.0,1.0,3.0,Southern Conference,83.0,0.9803,0.947
0.0,13.0,1.0,3.0,Southern Conference,33.0,1.0,1.0
0.0,14.0,1.0,3.0,Southern Conference,110.0,0.9223,0.9415
0.0,15.0,1.0,3.0,Southern Conference,108.0,0.9257,0.9453
0.0,19.0,1.0,3.0,Southern Conference,57.0,0.9722,0.9524
0.0,21.0,1.0,3.0,Southern Conference,16.0,0.9688,0.9688
0.0,25.0,1.0,3.0,Southern Conference,28.0,0.9815,0.963
0.0,31.0,1.0,3.0,Southern Conference,84.0,1.0,0.9809
0.0,29.0,1.0,3.0,Southern Conference,73.0,1.0,0.9781
0.0,33.0,1.0,3.0,Southern Conference,30.0,1.0,0.9818
0.0,34.0,1.0,3.0,Southern Conference,78.0,0.9934,0.9932
0.0,35.0,1.0,3.0,Southern Conference,76.0,1.0,1.0
0.0,36.0,1.0,3.0,Southern Conference,47.0,0.9889,1.0
0.0,1.0,1.0,1.0,American Athletic Conference,103.0,0.9852,0.979
0.0,4.0,1.0,1.0,American Athletic Conference,341.0,0.9525,0.9431
0.0,2.0,1.0,1.0,American Athletic Conference,51.0,0.99,0.9691
0.0,3.0,1.0,1.0,American Athletic Conference,42.0,1.0,1.0
0.0,6.0,1.0,1.0,American Athletic Conference,49.0,1.0,0.977
0.0,11.0,1.0,1.0,American Athletic Conference,92.0,1.0,0.9379
0.0,13.0,1.0,1.0,American Athletic Conference,35.0,1.0,0.9841
0.0,14.0,1.0,1.0,American Athletic Conference,121.0,0.9701,0.9786
0.0,15.0,1.0,1.0,American Athletic Conference,117.0,0.9739,0.9826
0.0,38.0,1.0,1.0,American Athletic Conference,31.0,0.9833,1.0
0.0,19.0,1.0,1.0,American Athletic Conference,55.0,0.9808,0.9706
0.0,21.0,1.0,1.0,American Athletic Conference,40.0,1.0,0.961
0.0,25.0,1.0,1.0,American Athletic Conference,31.0,1.0,1.0
0.0,31.0,1.0,1.0,American Athletic Conference,125.0,0.9867,0.9574
0.0,29.0,1.0,1.0,American Athletic Conference,85.0,0.9819,0.9753
0.0,33.0,1.0,1.0,American Athletic Conference,32.0,1.0,0.9825
0.0,34.0,1.0,1.0,American Athletic Conference,134.0,0.9771,0.9767
0.0,35.0,1.0,1.0,American Athletic Conference,133.0,0.9808,0.9844
0.0,36.0,1.0,1.0,American Athletic Conference,50.0,1.0,0.9886
0.0,1.0,1.0,1.0,Conference USA,120.0,0.96,0.9593
0.0,4.0,1.0,1.0,Conference USA,370.0,0.9799,0.9567
0.0,2.0,1.0,1.0,Conference USA,55.0,1.0,0.9429
0.0,3.0,1.0,1.0,Conference USA,24.0,0.9787,0.9773
0.0,6.0,1.0,1.0,Conference USA,38.0,1.0,1.0
0.0,13.0,1.0,1.0,Conference USA,36.0,0.9836,0.9273
0.0,14.0,1.0,1.0,Conference USA,86.0,0.9608,0.9733
0.0,15.0,1.0,1.0,Conference USA,72.0,0.9549,0.9769
0.0,19.0,1.0,1.0,Conference USA,62.0,0.9832,0.9912
0.0,21.0,1.0,1.0,Conference USA,34.0,0.9539,0.9375
0.0,25.0,1.0,1.0,Conference USA,37.0,1.0,1.0
0.0,31.0,1.0,1.0,Conference USA,105.0,1.0,0.973
0.0,29.0,1.0,1.0,Conference USA,91.0,0.9645,0.9506
0.0,33.0,1.0,1.0,Conference USA,33.0,0.9836,0.9508
0.0,34.0,1.0,1.0,Conference USA,79.0,0.9726,0.9517
0.0,35.0,1.0,1.0,Conference USA,72.0,0.9853,0.9482
0.0,36.0,1.0,1.0,Conference USA,52.0,0.9796,0.9893
0.0,4.0,1.0,2.0,Southern Conference,284.0,0.964,0.9522
0.0,2.0,1.0,2.0,Southern Conference,50.0,0.9596,0.9167
0.0,3.0,1.0,2.0,Southern Conference,37.0,1.0,1.0
0.0,6.0,1.0,2.0,Southern Conference,39.0,1.0,1.0
0.0,13.0,1.0,2.0,Southern Conference,43.0,0.9605,0.9474
0.0,14.0,1.0,2.0,Southern Conference,53.0,1.0,1.0
0.0,15.0,1.0,2.0,Southern Conference,53.0,1.0,1.0
0.0,18.0,1.0,2.0,Southern Conference,94.0,0.95,0.9607
0.0,19.0,1.0,2.0,Southern Conference,58.0,0.9909,0.9908
0.0,21.0,1.0,2.0,Southern Conference,42.0,1.0,1.0
0.0,25.0,1.0,2.0,Southern Conference,31.0,1.0,0.9811
0.0,31.0,1.0,2.0,Southern Conference,66.0,0.9841,0.984
0.0,29.0,1.0,2.0,Southern Conference,79.0,0.9797,0.9863
0.0,33.0,1.0,2.0,Southern Conference,33.0,1.0,1.0
0.0,34.0,1.0,2.0,Southern Conference,49.0,1.0,1.0
0.0,35.0,1.0,2.0,Southern Conference,49.0,1.0,1.0
0.0,36.0,1.0,2.0,Southern Conference,49.0,1.0,0.9783
0.0,1.0,1.0,1.0,Southeastern Conference,104.0,0.9845,0.9209
0.0,4.0,1.0,1.0,Southeastern Conference,368.0,0.9358,0.9471
0.0,2.0,1.0,1.0,Southeastern Conference,52.0,0.9806,0.9394
0.0,3.0,1.0,1.0,Southeastern Conference,31.0,0.9672,0.9677
0.0,6.0,1.0,1.0,Southeastern Conference,39.0,0.9865,0.9861
0.0,12.0,1.0,1.0,Southeastern Conference,109.0,0.9808,0.9614
0.0,13.0,1.0,1.0,Southeastern Conference,32.0,0.9821,0.9423
0.0,14.0,1.0,1.0,Southeastern Conference,92.0,0.9713,0.9828
0.0,15.0,1.0,1.0,Southeastern Conference,93.0,0.9716,0.983
0.0,19.0,1.0,1.0,Southeastern Conference,48.0,0.9785,0.978
0.0,21.0,1.0,1.0,Southeastern Conference,51.0,1.0,1.0
0.0,25.0,1.0,1.0,Southeastern Conference,29.0,1.0,0.9808
0.0,22.0,1.0,1.0,Southeastern Conference,129.0,1.0,0.9957
0.0,31.0,1.0,1.0,Southeastern Conference,109.0,0.9896,0.9516
0.0,29.0,1.0,1.0,Southeastern Conference,63.0,1.0,0.9831
0.0,32.0,1.0,1.0,Southeastern Conference,120.0,0.9821,0.9909
0.0,33.0,1.0,1.0,Southeastern Conference,33.0,1.0,1.0
0.0,34.0,1.0,1.0,Southeastern Conference,104.0,0.9951,0.9951
0.0,35.0,1.0,1.0,Southeastern Conference,105.0,0.9952,0.9951
0.0,36.0,1.0,1.0,Southeastern Conference,50.0,1.0,0.9744
0.0,1.0,1.0,2.0,Ohio Valley Conference,102.0,0.9803,0.9643
0.0,4.0,1.0,2.0,Ohio Valley Conference,362.0,0.9475,0.9387
0.0,2.0,1.0,2.0,Ohio Valley Conference,51.0,0.97,0.9175
0.0,3.0,1.0,2.0,Ohio Valley Conference,34.0,0.9853,0.9851
0.0,6.0,1.0,2.0,Ohio Valley Conference,38.0,0.9867,0.9733
0.0,38.0,1.0,2.0,Ohio Valley Conference,53.0,0.9612,0.97
0.0,19.0,1.0,2.0,Ohio Valley Conference,56.0,0.9908,0.9604
0.0,21.0,1.0,2.0,Ohio Valley Conference,37.0,0.9863,0.9861
0.0,31.0,1.0,2.0,Ohio Valley Conference,85.0,0.9699,0.9568
0.0,29.0,1.0,2.0,Ohio Valley Conference,78.0,0.9803,0.9589
0.0,33.0,1.0,2.0,Ohio Valley Conference,33.0,1.0,0.9841
0.0,36.0,1.0,2.0,Ohio Valley Conference,48.0,0.978,0.9659
0.0,4.0,1.0,2.0,Ohio Valley Conference,288.0,0.9146,0.8957
0.0,2.0,1.0,2.0,Ohio Valley Conference,51.0,0.97,0.8866
0.0,3.0,1.0,2.0,Ohio Valley Conference,40.0,0.9351,0.9481
0.0,6.0,1.0,2.0,Ohio Valley Conference,29.0,0.9474,0.9273
0.0,13.0,1.0,2.0,Ohio Valley Conference,18.0,0.9355,0.9355
0.0,14.0,1.0,2.0,Ohio Valley Conference,88.0,0.9133,0.9538
0.0,15.0,1.0,2.0,Ohio Valley Conference,87.0,0.9186,0.9651
0.0,19.0,1.0,2.0,Ohio Valley Conference,55.0,0.9817,0.9533
0.0,21.0,1.0,2.0,Ohio Valley Conference,36.0,0.9859,0.9265
0.0,25.0,1.0,2.0,Ohio Valley Conference,23.0,0.9778,0.9318
0.0,29.0,1.0,2.0,Ohio Valley Conference,70.0,0.9542,0.8837
0.0,33.0,1.0,2.0,Ohio Valley Conference,20.0,0.9737,1.0
0.0,34.0,1.0,2.0,Ohio Valley Conference,85.0,0.9524,0.9632
0.0,35.0,1.0,2.0,Ohio Valley Conference,85.0,0.9398,0.9752
0.0,36.0,1.0,2.0,Ohio Valley Conference,44.0,0.9872,0.8933
0.0,1.0,1.0,2.0,Ohio Valley Conference,105.0,0.9798,0.9588
0.0,4.0,1.0,2.0,Ohio Valley Conference,339.0,0.9664,0.971
0.0,2.0,1.0,2.0,Ohio Valley Conference,52.0,0.9615,0.9412
0.0,3.0,1.0,2.0,Ohio Valley Conference,38.0,0.9296,0.9578
0.0,6.0,1.0,2.0,Ohio Valley Conference,29.0,0.9825,0.9821
0.0,13.0,1.0,2.0,Ohio Valley Conference,29.0,0.9796,0.9375
0.0,19.0,1.0,2.0,Ohio Valley Conference,59.0,1.0,0.9643
0.0,21.0,1.0,2.0,Ohio Valley Conference,67.0,0.9924,0.9924
0.0,25.0,1.0,2.0,Ohio Valley Conference,28.0,0.9818,0.9808
0.0,31.0,1.0,2.0,Ohio Valley Conference,100.0,1.0,0.9947
0.0,29.0,1.0,2.0,Ohio Valley Conference,85.0,1.0,0.9732
0.0,34.0,1.0,2.0,Ohio Valley Conference,105.0,0.9804,0.9902
0.0,35.0,1.0,2.0,Ohio Valley Conference,105.0,0.9804,0.9902
0.0,36.0,1.0,2.0,Ohio Valley Conference,50.0,0.9896,0.9895
1.0,1.0,1.0,1.0,Southeastern Conference,66.0,1.0,0.9835
1.0,4.0,1.0,1.0,Southeastern Conference,344.0,0.9858,0.9683
1.0,2.0,1.0,1.0,Southeastern Conference,46.0,1.0,0.954
1.0,3.0,1.0,1.0,Southeastern Conference,5.0,1.0,1.0
1.0,6.0,1.0,1.0,Southeastern Conference,39.0,1.0,1.0
1.0,13.0,1.0,1.0,Southeastern Conference,29.0,1.0,0.9643
1.0,19.0,1.0,1.0,Southeastern Conference,51.0,0.9804,0.97
1.0,20.0,1.0,1.0,Southeastern Conference,23.0,1.0,1.0
1.0,21.0,1.0,1.0,Southeastern Conference,50.0,1.0,1.0
1.0,25.0,1.0,1.0,Southeastern Conference,31.0,1.0,1.0
1.0,28.0,1.0,1.0,Southeastern Conference,100.0,1.0,0.9898
1.0,31.0,1.0,1.0,Southeastern Conference,77.0,1.0,0.9862
1.0,32.0,1.0,1.0,Southeastern Conference,67.0,0.9924,0.9697
1.0,33.0,1.0,1.0,Southeastern Conference,29.0,1.0,0.9828
1.0,34.0,1.0,1.0,Southeastern Conference,83.0,1.0,1.0
1.0,35.0,1.0,1.0,Southeastern Conference,83.0,1.0,1.0
1.0,1.0,2.0,Missing,Southland Conference,27.0,0.9184,0.8163
1.0,4.0,2.0,Missing,Southland Conference,72.0,0.9237,0.937
1.0,2.0,2.0,Missing,Southland Conference,12.0,0.913,0.8571
1.0,3.0,2.0,Missing,Southland Conference,4.0,1.0,0.8333
1.0,6.0,2.0,Missing,Southland Conference,9.0,1.0,0.9375
1.0,13.0,2.0,Missing,Southland Conference,7.0,0.9231,1.0
1.0,14.0,2.0,Missing,Southland Conference,14.0,0.8846,0.9615
1.0,15.0,2.0,Missing,Southland Conference,14.0,0.8846,0.9615
1.0,19.0,2.0,Missing,Southland Conference,12.0,0.9583,0.8636
1.0,21.0,2.0,Missing,Southland Conference,5.0,1.0,1.0
1.0,31.0,2.0,Missing,Southland Conference,22.0,1.0,1.0
1.0,29.0,2.0,Missing,Southland Conference,17.0,1.0,0.9375
1.0,33.0,2.0,Missing,Southland Conference,9.0,1.0,1.0
1.0,34.0,2.0,Missing,Southland Conference,14.0,0.9259,0.963
1.0,35.0,2.0,Missing,Southland Conference,13.0,0.92,0.96
1.0,36.0,2.0,Missing,Southland Conference,11.0,1.0,1.0
1.0,1.0,1.0,1.0,Big 12 Conference,103.0,0.995,0.9791
1.0,4.0,1.0,1.0,Big 12 Conference,362.0,0.9636,0.9542
1.0,2.0,1.0,1.0,Big 12 Conference,50.0,0.9794,0.9348
1.0,3.0,1.0,1.0,Big 12 Conference,28.0,0.9643,0.9821
1.0,6.0,1.0,1.0,Big 12 Conference,39.0,1.0,0.9868
1.0,13.0,1.0,1.0,Big 12 Conference,46.0,0.9625,0.92
1.0,14.0,1.0,1.0,Big 12 Conference,99.0,0.9424,0.9683
1.0,15.0,1.0,1.0,Big 12 Conference,105.0,0.9453,0.9699
1.0,19.0,1.0,1.0,Big 12 Conference,59.0,0.9739,0.9737
1.0,21.0,1.0,1.0,Big 12 Conference,51.0,1.0,0.98
1.0,25.0,1.0,1.0,Big 12 Conference,34.0,1.0,1.0
1.0,31.0,1.0,1.0,Big 12 Conference,117.0,1.0,0.9908
1.0,29.0,1.0,1.0,Big 12 Conference,74.0,1.0,1.0
1.0,33.0,1.0,1.0,Big 12 Conference,43.0,1.0,0.9737
1.0,34.0,1.0,1.0,Big 12 Conference,127.0,0.9919,0.9879
1.0,35.0,1.0,1.0,Big 12 Conference,136.0,0.9886,0.9886
1.0,36.0,1.0,1.0,Big 12 Conference,55.0,1.0,0.98
0.0,1.0,1.0,3.0,Southland Conference,120.0,0.9464,0.9364
0.0,2.0,1.0,3.0,Southland Conference,55.0,0.9151,0.902
0.0,3.0,1.0,3.0,Southland Conference,45.0,0.931,0.9639
0.0,13.0,1.0,3.0,Southland Conference,39.0,0.9583,0.942
0.0,14.0,1.0,3.0,Southland Conference,81.0,0.9304,0.9546
0.0,15.0,1.0,3.0,Southland Conference,82.0,0.9188,0.9551
0.0,19.0,1.0,3.0,Southland Conference,60.0,0.9561,0.9286
0.0,21.0,1.0,3.0,Southland Conference,69.0,0.9549,0.969
0.0,25.0,1.0,3.0,Southland Conference,27.0,0.9815,0.9811
0.0,31.0,1.0,3.0,Southland Conference,21.0,1.0,0.9762
0.0,29.0,1.0,3.0,Southland Conference,68.0,0.9844,0.9685
0.0,33.0,1.0,3.0,Southland Conference,36.0,0.9846,0.9846
0.0,34.0,1.0,3.0,Southland Conference,104.0,0.9503,0.9637
0.0,35.0,1.0,3.0,Southland Conference,105.0,0.9507,0.9641
0.0,36.0,1.0,3.0,Southland Conference,51.0,0.9388,0.9457
1.0,1.0,2.0,Missing,Heartland Conference,105.0,0.9903,0.9534
1.0,1.0,1.0,2.0,Southland Conference,108.0,0.9524,0.9569
1.0,2.0,1.0,2.0,Southland Conference,56.0,0.9159,0.91
1.0,3.0,1.0,2.0,Southland Conference,36.0,0.9306,0.9859
1.0,6.0,1.0,2.0,Southland Conference,34.0,0.9849,0.9702
1.0,11.0,1.0,2.0,Southland Conference,81.0,0.9392,0.9362
1.0,14.0,1.0,2.0,Southland Conference,88.0,0.9422,0.9883
1.0,15.0,1.0,2.0,Southland Conference,87.0,0.9474,0.9941
1.0,19.0,1.0,2.0,Southland Conference,63.0,0.95,0.9244
1.0,21.0,1.0,2.0,Southland Conference,39.0,0.9726,0.9589
1.0,25.0,1.0,2.0,Southland Conference,36.0,1.0,0.9841
1.0,31.0,1.0,2.0,Southland Conference,107.0,0.9801,0.97
1.0,29.0,1.0,2.0,Southland Conference,70.0,0.9925,0.9924
1.0,34.0,1.0,2.0,Southland Conference,119.0,0.9644,0.969
1.0,35.0,1.0,2.0,Southland Conference,119.0,0.9644,0.969
1.0,36.0,1.0,2.0,Southland Conference,53.0,0.9893,0.957
0.0,1.0,1.0,1.0,American Athletic Conference,106.0,0.9854,0.8939
0.0,4.0,1.0,1.0,American Athletic Conference,364.0,0.9283,0.9397
0.0,2.0,1.0,1.0,American Athletic Conference,49.0,0.9792,0.8876
0.0,3.0,1.0,1.0,American Athletic Conference,31.0,0.9839,1.0
0.0,6.0,1.0,1.0,American Athletic Conference,46.0,1.0,0.9888
0.0,14.0,1.0,1.0,American Athletic Conference,113.0,0.9447,0.9815
0.0,15.0,1.0,1.0,American Athletic Conference,109.0,0.9533,0.9859
0.0,19.0,1.0,1.0,American Athletic Conference,66.0,0.9206,0.9355
0.0,21.0,1.0,1.0,American Athletic Conference,30.0,0.9831,0.9828
0.0,25.0,1.0,1.0,American Athletic Conference,4.0,1.0,1.0
0.0,31.0,1.0,1.0,American Athletic Conference,100.0,0.9531,0.9526
0.0,29.0,1.0,1.0,American Athletic Conference,74.0,0.993,0.9853
0.0,32.0,1.0,1.0,American Athletic Conference,80.0,0.9935,0.9732
0.0,33.0,1.0,1.0,American Athletic Conference,35.0,1.0,1.0
0.0,34.0,1.0,1.0,American Athletic Conference,137.0,0.9623,0.9772
0.0,35.0,1.0,1.0,American Athletic Conference,135.0,0.9695,0.9846
0.0,36.0,1.0,1.0,American Athletic Conference,49.0,0.9438,0.9286
1.0,1.0,2.0,Missing,Southland Conference,27.0,0.9804,0.9608
1.0,4.0,2.0,Missing,Southland Conference,84.0,0.9145,0.953
1.0,2.0,2.0,Missing,Southland Conference,11.0,0.9524,0.95
1.0,6.0,2.0,Missing,Southland Conference,11.0,0.8636,1.0
1.0,11.0,2.0,Missing,Southland Conference,19.0,0.946,0.9722
1.0,12.0,2.0,Missing,Southland Conference,18.0,0.8857,0.9143
1.0,13.0,2.0,Missing,Southland Conference,8.0,0.9333,0.9333
1.0,14.0,2.0,Missing,Southland Conference,12.0,0.8571,0.8571
1.0,15.0,2.0,Missing,Southland Conference,12.0,0.8571,0.8571
1.0,19.0,2.0,Missing,Southland Conference,13.0,0.92,0.9583
1.0,21.0,2.0,Missing,Southland Conference,11.0,0.95,1.0
1.0,25.0,2.0,Missing,Southland Conference,11.0,0.9546,1.0
1.0,31.0,2.0,Missing,Southland Conference,19.0,0.9722,1.0
1.0,29.0,2.0,Missing,Southland Conference,19.0,1.0,0.9714
1.0,32.0,2.0,Missing,Southland Conference,24.0,1.0,0.9535
1.0,33.0,2.0,Missing,Southland Conference,9.0,0.9444,1.0
1.0,34.0,2.0,Missing,Southland Conference,23.0,0.9556,0.9546
1.0,35.0,2.0,Missing,Southland Conference,23.0,0.9556,0.9546
1.0,36.0,2.0,Missing,Southland Conference,14.0,1.0,0.9583
0.0,1.0,1.0,2.0,Southland Conference,97.0,0.9583,0.9418
0.0,4.0,1.0,2.0,Southland Conference,292.0,0.9278,0.9374
0.0,2.0,1.0,2.0,Southland Conference,53.0,0.9223,0.9293
0.0,3.0,1.0,2.0,Southland Conference,46.0,0.9663,0.9767
0.0,6.0,1.0,2.0,Southland Conference,35.0,1.0,0.9683
0.0,13.0,1.0,2.0,Southland Conference,30.0,0.9818,0.9811
0.0,14.0,1.0,2.0,Southland Conference,84.0,0.9444,0.9494
0.0,15.0,1.0,2.0,Southland Conference,83.0,0.95,0.9551
0.0,19.0,1.0,2.0,Southland Conference,60.0,0.9828,0.9558
0.0,21.0,1.0,2.0,Southland Conference,44.0,0.9765,0.9512
0.0,25.0,1.0,2.0,Southland Conference,25.0,1.0,0.9783
0.0,31.0,1.0,2.0,Southland Conference,78.0,0.9807,0.9804
0.0,29.0,1.0,2.0,Southland Conference,37.0,1.0,0.9394
0.0,33.0,1.0,2.0,Southland Conference,33.0,1.0,0.9683
0.0,34.0,1.0,2.0,Southland Conference,94.0,0.9679,0.962
0.0,35.0,1.0,2.0,Southland Conference,94.0,0.9679,0.962
0.0,36.0,1.0,2.0,Southland Conference,48.0,0.9341,0.9419
0.0,4.0,1.0,1.0,Conference USA,347.0,0.9706,0.9654
0.0,2.0,1.0,1.0,Conference USA,48.0,0.9368,0.9348
0.0,3.0,1.0,1.0,Conference USA,32.0,0.9298,0.9464
0.0,6.0,1.0,1.0,Conference USA,35.0,0.9849,0.9844
0.0,14.0,1.0,1.0,Conference USA,91.0,0.9464,0.9398
0.0,15.0,1.0,1.0,Conference USA,92.0,0.9471,0.9405
0.0,19.0,1.0,1.0,Conference USA,60.0,0.9664,0.9386
0.0,21.0,1.0,1.0,Conference USA,56.0,0.9712,0.9423
0.0,25.0,1.0,1.0,Conference USA,32.0,0.9831,0.9649
0.0,31.0,1.0,1.0,Conference USA,81.0,0.9936,0.9744
0.0,29.0,1.0,1.0,Conference USA,77.0,0.9868,0.9799
0.0,32.0,1.0,1.0,Conference USA,126.0,0.9918,0.9958
0.0,33.0,1.0,1.0,Conference USA,34.0,1.0,0.9839
0.0,34.0,1.0,1.0,Conference USA,121.0,0.9604,0.96
0.0,35.0,1.0,1.0,Conference USA,123.0,0.9607,0.956
0.0,36.0,1.0,1.0,Conference USA,55.0,1.0,0.9796
0.0,1.0,1.0,3.0,Western Athletic Conference,105.0,0.9712,0.9654
0.0,2.0,1.0,3.0,Western Athletic Conference,51.0,0.9604,0.9247
0.0,3.0,1.0,3.0,Western Athletic Conference,30.0,0.8393,0.9273
0.0,6.0,1.0,3.0,Western Athletic Conference,25.0,0.9592,0.9592
0.0,13.0,1.0,3.0,Western Athletic Conference,30.0,1.0,0.963
0.0,14.0,1.0,3.0,Western Athletic Conference,54.0,0.8952,0.9804
0.0,15.0,1.0,3.0,Western Athletic Conference,54.0,0.8952,0.9804
0.0,19.0,1.0,3.0,Western Athletic Conference,61.0,0.9492,0.9211
0.0,21.0,1.0,3.0,Western Athletic Conference,38.0,0.8919,0.9595
0.0,25.0,1.0,3.0,Western Athletic Conference,31.0,1.0,0.9355
0.0,33.0,1.0,3.0,Western Athletic Conference,26.0,1.0,0.9348
0.0,34.0,1.0,3.0,Western Athletic Conference,106.0,0.9275,0.9659
0.0,35.0,1.0,3.0,Western Athletic Conference,106.0,0.9275,0.9659
0.0,36.0,1.0,3.0,Western Athletic Conference,44.0,0.9765,0.988
0.0,1.0,1.0,2.0,Southwestern Athletic Conference,94.0,0.9194,0.9409
0.0,4.0,1.0,2.0,Southwestern Athletic Conference,296.0,0.8803,0.9168
0.0,2.0,1.0,2.0,Southwestern Athletic Conference,52.0,0.9039,0.9109
0.0,3.0,1.0,2.0,Southwestern Athletic Conference,21.0,0.8571,0.95
0.0,6.0,1.0,2.0,Southwestern Athletic Conference,18.0,0.8182,0.8788
0.0,13.0,1.0,2.0,Southwestern Athletic Conference,24.0,0.9783,0.9333
0.0,14.0,1.0,2.0,Southwestern Athletic Conference,85.0,0.8623,0.9576
0.0,15.0,1.0,2.0,Southwestern Athletic Conference,82.0,0.8696,0.956
0.0,19.0,1.0,2.0,Southwestern Athletic Conference,48.0,0.9565,0.9101
0.0,20.0,1.0,2.0,Southwestern Athletic Conference,31.0,0.9344,0.9322
0.0,21.0,1.0,2.0,Southwestern Athletic Conference,39.0,0.9868,0.9868
0.0,25.0,1.0,2.0,Southwestern Athletic Conference,18.0,0.9167,1.0
0.0,31.0,1.0,2.0,Southwestern Athletic Conference,75.0,0.9241,0.958
0.0,29.0,1.0,2.0,Southwestern Athletic Conference,69.0,0.9197,0.9333
0.0,33.0,1.0,2.0,Southwestern Athletic Conference,25.0,0.9362,0.9362
0.0,34.0,1.0,2.0,Southwestern Athletic Conference,87.0,0.9532,0.9647
0.0,35.0,1.0,2.0,Southwestern Athletic Conference,87.0,0.9532,0.9649
0.0,36.0,1.0,2.0,Southwestern Athletic Conference,44.0,0.9286,0.9375
1.0,1.0,1.0,1.0,Conference USA,89.0,0.9942,0.9697
1.0,4.0,1.0,1.0,Conference USA,375.0,0.9694,0.9662
1.0,2.0,1.0,1.0,Conference USA,48.0,0.979,0.9432
1.0,3.0,1.0,1.0,Conference USA,33.0,1.0,0.9846
1.0,6.0,1.0,1.0,Conference USA,33.0,1.0,1.0
1.0,13.0,1.0,1.0,Conference USA,36.0,0.9692,0.9844
1.0,14.0,1.0,1.0,Conference USA,75.0,0.9795,0.9724
1.0,15.0,1.0,1.0,Conference USA,92.0,0.9832,0.9775
1.0,19.0,1.0,1.0,Conference USA,57.0,1.0,1.0
1.0,21.0,1.0,1.0,Conference USA,58.0,1.0,1.0
1.0,31.0,1.0,1.0,Conference USA,92.0,1.0,1.0
1.0,32.0,1.0,1.0,Conference USA,85.0,1.0,0.9939
1.0,33.0,1.0,1.0,Conference USA,32.0,1.0,1.0
1.0,34.0,1.0,1.0,Conference USA,107.0,0.9951,0.9951
1.0,35.0,1.0,1.0,Conference USA,107.0,0.9951,0.9951
1.0,36.0,1.0,1.0,Conference USA,50.0,1.0,1.0
0.0,1.0,1.0,2.0,Southland Conference,105.0,0.9612,0.9289
0.0,4.0,1.0,2.0,Southland Conference,339.0,0.9213,0.9424
0.0,2.0,1.0,2.0,Southland Conference,53.0,0.9709,0.9167
0.0,3.0,1.0,2.0,Southland Conference,34.0,0.9853,0.9851
0.0,6.0,1.0,2.0,Southland Conference,40.0,0.9487,0.9359
0.0,14.0,1.0,2.0,Southland Conference,122.0,0.903,0.9492
0.0,15.0,1.0,2.0,Southland Conference,117.0,0.9079,0.956
0.0,19.0,1.0,2.0,Southland Conference,56.0,0.9643,0.9817
0.0,20.0,1.0,2.0,Southland Conference,30.0,1.0,0.9649
0.0,21.0,1.0,2.0,Southland Conference,58.0,0.9818,0.9908
0.0,25.0,1.0,2.0,Southland Conference,28.0,0.9811,0.9811
0.0,31.0,1.0,2.0,Southland Conference,94.0,0.967,0.9886
0.0,29.0,1.0,2.0,Southland Conference,78.0,0.9872,0.9936
0.0,33.0,1.0,2.0,Southland Conference,33.0,0.9844,0.9839
0.0,34.0,1.0,2.0,Southland Conference,132.0,0.9655,1.0
0.0,35.0,1.0,2.0,Southland Conference,131.0,0.9653,1.0
0.0,36.0,1.0,2.0,Southland Conference,50.0,1.0,0.9787
1.0,4.0,1.0,1.0,American Athletic Conference,374.0,0.9454,0.9463
1.0,2.0,1.0,1.0,American Athletic Conference,57.0,0.9636,0.9252
1.0,6.0,1.0,1.0,American Athletic Conference,37.0,0.9714,0.9429
1.0,11.0,1.0,1.0,American Athletic Conference,66.0,1.0,0.9174
1.0,12.0,1.0,1.0,American Athletic Conference,54.0,0.9802,0.9901
1.0,13.0,1.0,1.0,American Athletic Conference,45.0,0.974,0.9737
1.0,19.0,1.0,1.0,American Athletic Conference,54.0,0.9709,0.902
1.0,21.0,1.0,1.0,American Athletic Conference,30.0,1.0,0.9273
1.0,25.0,1.0,1.0,American Athletic Conference,36.0,0.9851,0.9702
1.0,22.0,1.0,1.0,American Athletic Conference,103.0,0.975,0.9641
1.0,31.0,1.0,1.0,American Athletic Conference,81.0,1.0,0.9869
1.0,32.0,1.0,1.0,American Athletic Conference,72.0,0.9924,0.9773
1.0,33.0,1.0,1.0,American Athletic Conference,35.0,1.0,0.9836
1.0,34.0,1.0,1.0,American Athletic Conference,71.0,0.9704,0.9697
1.0,35.0,1.0,1.0,American Athletic Conference,71.0,0.9704,0.9697
1.0,36.0,1.0,1.0,American Athletic Conference,50.0,0.9899,1.0
0.0,1.0,1.0,2.0,Southland Conference,110.0,0.9717,0.9567
0.0,4.0,1.0,2.0,Southland Conference,340.0,0.9415,0.9197
0.0,2.0,1.0,2.0,Southland Conference,55.0,0.9815,0.92
0.0,3.0,1.0,2.0,Southland Conference,40.0,0.9474,0.9342
0.0,6.0,1.0,2.0,Southland Conference,36.0,0.9437,0.9412
0.0,14.0,1.0,2.0,Southland Conference,112.0,0.9595,0.9635
0.0,15.0,1.0,2.0,Southland Conference,132.0,0.9377,0.9605
